App,Class,B,CBO,CLOC,COM_RAT,Command,Cons,CSA,CSO,CSOA,Cyclic,D,Dcy,Dcy1,DIT,Dpt,Dpt1,E,Inner,Inner1,Jf,JLOC,Jm,JTA,JTM,LCOM,Level,Level1,LOC,MPC,N,n,NAAC,NAIC,NCLOC,NOAC,NOC,NOIC,NOOC,NTP,OCavg,OCmax,OPavg,OSavg,OSmax,PDcy,PDpt,Query,RFC,STAT,SUB,TCOM_RAT,TODO,V,WMC
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.BaseActivity,0,4,0,0,4,0,1,6,7,0,15,2,3,1,2,23,3031,0,0,0,0,0,0,0,3,3,3,31,,43,26,1,0,31,5,2,0,0,0,1.2,2,0.5,2.4,4,2,2,2,10,12,2,0,0,202,6
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.BaseFragment,0,8,0,0,4,0,1,6,7,0,15,2,3,1,6,23,2750,0,0,0,0,0,0,0,2,3,3,26,,40,24,1,0,26,5,1,0,0,0,1,1,0.83,1.8,4,2,1,2,10,9,7,0,0,183,5
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.GameActivityComponent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.GameActivityModule,0,9,0,0,0,1,3,20,23,18,20,8,61,1,2,22,4993,0,0,0,0,0,0,0,7,7,29,42,1,57,19,3,0,42,7,0,11,0,0,1.12,2,2.75,1.38,3,2,2,7,14,11,0,0,0,242,9
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.HasLifecycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.MainActivityComponent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.MainActivityModule,0,4,0,0,0,1,1,15,16,3,5,3,67,1,2,3,308,0,0,0,0,0,0,0,2,7,14,16,0,17,11,1,0,16,2,0,11,0,0,1,1,1.33,1,1,2,2,2,4,3,0,0,0,58,3
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.PerActivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.PopulationNumberDialog,2,14,11,0.0458,7,0,14,10,24,18,139,13,61,1,3,22,650088,1,0,0,5,0,0,0,1,7,29,240,1,623,178,14,0,229,10,0,0,0,0,3.12,6,1.1,9.25,8,3,2,3,65,148,0,0.048,0,4657,50
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.PopulationNumberDialog.Builder,0,4,0,0,0,0,2,16,18,18,6,3,61,1,1,22,753,0,0,0,0,0,0,0,1,7,29,19,1,33,14,2,0,19,4,0,11,0,0,1,1,0.75,1.75,2,2,1,4,5,7,0,0,0,125,4
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.ChainsAdapter,0,15,0,0,4,1,5,21,26,18,51,13,61,1,2,22,68451,1,1,0,0,0,0,0,2,7,29,77,42,202,95,5,0,77,6,0,11,0,0,1.33,2,1.29,3.44,6,4,2,2,38,31,0,0,0,1327,12
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.ChainsAdapter.ViewHolder,0,3,0,0,0,1,6,1,7,0,3,2,2,1,1,23,177,0,0,0,0,0,0,0,0,2,2,12,2,14,13,6,0,12,0,0,0,0,0,1,1,1,2,2,0,1,0,2,2,0,0,0,51,1
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.ChainsDetailAdapter,0,16,0,0,5,1,6,22,28,18,50,14,61,1,2,22,69346,1,1,0,0,0,0,0,3,7,29,83,50,208,100,6,0,83,7,0,11,0,0,1.4,2,1.25,3.4,4,4,2,2,41,34,0,0,0,1381,14
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.ChainsDetailAdapter.ViewHolder,0,4,0,0,0,1,6,1,7,0,3,2,2,1,2,23,177,0,0,0,0,0,0,0,0,2,2,18,2,14,13,6,0,18,0,0,0,0,0,1,1,1,2,2,0,1,0,2,2,0,0,0,51,1
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.ChainsDetailFragment,0,13,0,0,4,0,9,12,21,18,42,13,61,3,2,22,47363,0,0,0,0,0,0,0,3,7,29,104,66,173,88,8,1,104,4,0,5,1,0,1.42,3,0.8,3.83,28,3,2,1,31,46,0,0,0,1117,17
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.ChainsFragment,0,10,0,0,1,0,4,9,13,18,11,9,61,3,2,22,1219,0,0,0,0,0,0,0,2,7,29,23,10,25,18,3,1,23,1,0,5,1,0,1,1,0.5,3.5,6,3,2,1,6,7,0,0,0,104,2
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.GameActivity,0,28,0,0,8,0,9,16,25,18,39,18,61,2,17,22,48317,0,0,0,0,0,0,0,5,7,29,118,76,202,69,8,1,118,9,0,4,1,0,1.4,2,0.9,5.8,15,4,3,2,30,58,0,0,0,1233,14
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.GameFragment,0,8,0,0,0,0,1,7,8,18,5,2,61,2,6,22,190,0,0,1,0,0,0,0,1,7,29,9,,11,11,0,1,9,1,6,5,0,0,2,2,0,3,3,2,1,1,2,3,6,0,0,38,2
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.GameOverviewFragment,0,11,0,0,5,0,9,14,23,18,22,11,61,3,2,22,10307,0,0,0,0,0,0,0,4,7,29,64,25,82,50,8,1,64,6,0,5,1,0,1.57,3,0.71,3.43,10,4,2,2,18,24,0,0,0,462,11
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.GameSectionsPagerAdapter,0,6,0,0,0,1,1,4,5,18,13,5,61,1,1,22,4279,0,0,0,0,0,0,0,3,7,29,36,7,64,28,1,0,36,3,0,0,0,0,2.75,5,1,5,9,1,1,3,8,20,0,0,0,307,11
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.GameSettingsFragment,0,11,0,0,8,0,8,25,33,18,55,11,61,1,2,22,88591,0,1,0,0,0,0,0,4,7,29,146,115,240,97,8,0,146,12,0,11,0,0,1.5,4,1.25,5.25,19,4,2,4,38,63,0,0,0,1583,18
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.MaterialDetailAdapter,1,18,0,0,5,1,6,23,29,18,90,16,61,1,2,22,206505,0,1,0,0,0,0,0,3,7,29,129,94,338,109,6,0,129,8,0,11,0,0,1.69,3,1.22,4.69,5,4,2,3,50,61,0,0,0,2287,22
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.MaterialDetailFragment,0,13,0,0,4,0,9,12,21,18,40,13,61,3,2,22,45713,0,0,0,0,0,0,0,3,7,29,105,71,175,83,8,1,105,4,0,5,1,0,1.42,3,0.8,3.75,27,3,2,1,27,45,0,0,0,1115,17
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.MaterialOverviewAdapter,0,15,0,0,4,1,4,21,25,18,51,13,61,1,2,22,60629,1,1,0,0,0,0,0,4,7,29,68,42,184,88,4,0,68,6,0,11,0,0,1.22,2,1.29,3.22,4,4,2,2,36,29,0,0,0,1188,11
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.MaterialOverviewAdapter.ViewHolder,0,4,0,0,0,1,6,1,7,0,4,2,2,1,2,23,228,0,0,0,0,0,0,0,0,2,2,13,2,15,14,6,0,13,0,0,0,0,0,1,1,1,2,2,0,1,0,2,2,0,0,0,57,1
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.MaterialOverviewFragment,0,9,0,0,1,0,3,9,12,18,13,8,61,3,2,22,1275,0,0,0,0,0,0,0,2,7,29,21,10,24,17,2,1,21,1,0,5,1,0,1,1,0.5,3.5,6,2,2,1,6,7,0,0,0,98,2
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.PopulationAdapter,0,16,2,0.0312,4,1,4,21,25,18,53,14,61,1,2,22,78814,1,1,0,0,0,0,0,3,7,29,64,56,226,88,4,0,64,6,0,11,0,0,1.43,3,1.14,5,23,4,2,2,31,35,0,0,0,1459,10
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.PopulationAdapter.ViewHolder,0,3,0,0,0,1,6,1,7,0,3,2,2,1,1,23,177,0,0,0,0,0,0,0,0,2,2,18,2,14,13,6,0,18,0,0,0,0,0,1,1,1,2,2,0,1,0,2,2,0,0,0,51,1
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.game.PopulationFragment,0,11,0,0,1,0,5,9,14,18,10,10,61,3,2,22,997,0,0,0,0,0,0,0,2,7,29,22,8,23,18,4,1,22,1,0,5,1,0,1,1,0.5,3,5,3,2,1,6,6,0,0,0,95,2
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.main.GameListAdapter,0,14,0,0,4,1,4,22,26,3,40,13,67,1,2,3,49782,1,1,0,0,0,0,0,3,7,14,70,36,189,96,4,0,70,7,0,11,0,0,1.75,5,1.12,4.5,13,6,2,3,39,36,0,0,0,1244,14
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.main.GameListAdapter.ViewHolder,0,3,0,0,0,1,7,1,8,0,3,2,2,1,1,4,192,0,0,0,0,0,0,0,0,2,2,20,2,15,14,7,0,20,0,0,0,0,0,1,1,1,2,2,0,1,0,2,2,0,0,0,57,1
ANNO1404-Warenrechner-App,de.ktran.anno1404warenrechner.views.main.MainActivity,0,11,0,0,1,0,7,11,18,3,16,11,67,2,3,3,6344,0,0,0,0,0,0,0,4,7,14,58,30,72,43,6,1,58,3,0,3,2,0,1.4,3,0.6,4,10,4,2,4,13,20,0,0,0,390,7
AsteroidOSSync,com.idevicesinc.sweetblue.BleAdvertisingPacket,2,8,117,0.3799,0,25,5,47,52,0,142,5,18,1,3,246,609197,1,0,0,115,0.9429,0,0,1,6,6,308,88,655,91,5,0,193,10,0,11,0,0,1.29,1,2.31,2,1,2,1,10,60,70,0,0.6211,0,4262,45
AsteroidOSSync,com.idevicesinc.sweetblue.BleAdvertisingPacket.Option,0,5,3,0.075,0,1,4,35,39,0,14,3,3,,2,247,4648,0,4,0,3,0,0,0,1,3,3,40,,64,33,4,0,37,5,,20,0,0,1.33,3,0.83,1.83,6,1,1,5,7,11,,0.0811,0,322,8
AsteroidOSSync,com.idevicesinc.sweetblue.BleAdvertisingSettings,0,8,35,0.5224,0,5,3,20,23,0,16,3,17,1,5,247,9825,2,0,0,35,1,0,0,3,6,6,67,8,109,41,3,0,32,3,0,11,0,0,1,1,0.88,1.25,3,2,2,3,8,10,0,-105714,0,583,8
AsteroidOSSync,com.idevicesinc.sweetblue.BleAdvertisingSettings.BleAdvertisingMode,0,5,20,0.4348,0,1,5,26,31,0,8,0,0,,5,249,1216,0,2,0.8,20,0.3333,0,0,1,1,1,46,,31,21,5,0,26,2,,20,0,0,1.67,3,0.67,2,4,0,2,2,4,6,,0.7692,0,136,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleAdvertisingSettings.BleTransmissionPower,0,5,19,0.4222,0,1,5,26,31,0,7,0,0,,5,249,966,0,2,0.8,19,0.3333,0,0,1,1,1,45,,30,21,5,0,26,2,,20,0,0,1.67,3,0.67,2,4,0,2,2,4,6,,0.7308,0,131,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleCharacteristic,0,7,6,0.1579,0,6,1,18,19,0,20,5,13,1,2,248,9512,0,0,0,6,0,0,0,0,6,6,38,16,97,27,1,0,32,0,0,11,0,0,1.17,2,4,1.67,5,2,1,0,11,10,0,0.1875,0,461,7
AsteroidOSSync,com.idevicesinc.sweetblue.BleCharacteristicPermission,0,3,28,0.4667,0,1,9,34,43,0,6,1,2,,2,249,1333,0,4,0.8889,28,0,0,0,2,3,3,60,,43,25,9,0,32,4,,20,0,0,1,1,0.8,1,1,1,1,4,5,5,,0.875,0,199,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleCharacteristicProperty,0,3,28,0.4667,0,1,9,34,43,0,6,1,2,,2,249,1333,0,4,0.8889,28,0,0,0,2,3,3,60,,43,25,9,0,32,4,,20,0,0,1,1,0.8,1,1,1,1,4,5,5,,0.875,0,199,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleCharacteristicWrapper,0,10,7,0.2258,0,4,3,26,29,0,14,2,4,2,8,247,1400,0,1,0,7,0.2,0,0,1,4,4,31,5,25,16,1,2,24,1,0,15,0,0,1,1,0.8,1,1,1,1,1,10,5,0,0.2917,0,100,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleConnectionPriority,0,6,17,0.5312,0,1,4,25,29,0,3,0,0,,6,246,211,0,2,0.75,17,0.5,0,0,1,1,1,32,,17,11,4,0,15,1,,20,0,0,1,1,0.5,1,1,0,1,1,2,2,,1.1333,0,58,2
AsteroidOSSync,com.idevicesinc.sweetblue.BleDescriptor,0,4,6,0.2727,0,3,1,15,16,0,8,2,10,1,2,249,932,0,0,0,6,0,0,0,0,5,5,22,4,28,14,1,0,16,0,0,11,0,0,1,1,2,1,1,2,1,0,6,3,0,0.375,0,106,3
AsteroidOSSync,com.idevicesinc.sweetblue.BleDescriptorPermission,0,3,28,0.4667,0,1,9,34,43,0,6,1,2,,2,250,1333,0,4,0.8889,28,0,0,0,2,3,3,60,,43,25,9,0,32,4,,20,0,0,1,1,0.8,1,1,1,1,4,5,5,,0.875,0,199,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleDescriptorWrapper,0,7,7,0.2258,0,4,3,26,29,0,9,2,4,2,5,247,1076,0,1,0,7,0.2,0,0,1,4,4,31,5,27,17,1,2,24,1,0,15,0,0,1,1,0.8,1,1,1,1,1,9,5,0,0.2917,0,110,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice,80,180,1639,0.3577,144,1,48,433,481,210,1362,135,358,2,97,245,118862623,6,1,0.0222,1453,0.759,0,0,7,5,215,4582,15,8548,1182,45,3,3003,358,0,64,2,0,1.78,4,1.62,3.46,5,4,6,216,658,1276,0,1.0865,2,87249,656
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.BondListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.BondListener.BondEvent,0,13,30,0.303,0,1,4,29,33,210,20,11,358,2,3,245,11050,0,1,0,30,0.6364,0,0,5,5,215,99,19,97,46,4,0,69,9,0,13,1,0,1.09,2,0.45,1.45,4,2,1,10,21,16,0,0.4348,0,535,12
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.BondListener.Status,0,8,41,0.519,0,0,9,28,37,0,8,2,2,,6,246,1987,0,3,1,41,0.5,0,0,3,2,2,79,,52,23,9,0,38,4,,20,0,0,2,5,0,3,9,2,1,4,4,12,,1.0789,0,235,8
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ConnectionFailListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ConnectionFailListener.ConnectionFailEvent,0,18,51,0.2698,0,1,12,40,52,210,47,15,358,3,5,245,93015,0,1,0,47,0.6875,0,0,7,5,215,189,46,288,112,7,5,138,13,0,17,2,0,1.5,4,1,2.75,13,2,1,15,36,44,0,0.3696,0,1960,24
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ConnectionFailListener.Status,0,9,78,0.661,0,0,12,29,41,0,7,1,1,,8,246,1925,0,3,1,78,0.8,0,0,3,2,2,118,,60,24,12,0,40,5,,20,0,0,1,1,0,1,1,1,1,5,5,5,,1.95,0,275,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ConnectionFailListener.Timing,0,8,21,0.75,0,0,4,23,27,0,0,0,0,,8,247,0,0,2,1,21,1,0,0,0,1,1,28,,3,3,4,0,7,0,,20,0,0,,,0,,,0,1,0,0,0,,3,0,4,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.DefaultConnectionFailListener,0,10,51,0.4513,0,2,5,17,22,210,26,10,358,1,1,245,14915,0,2,0.6,21,0,0,0,1,5,215,113,19,102,44,5,0,62,2,0,11,0,0,2.5,7,0.75,4.25,13,2,1,2,16,17,0,0.8226,0,556,10
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ReadWriteListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ReadWriteListener.ReadWriteEvent,1,61,162,0.3382,0,4,17,57,74,210,90,20,358,2,43,245,415196,0,1,0.0588,161,0.8462,0,0,13,5,215,479,120,642,145,17,0,318,34,0,13,1,0,1.36,5,1.03,3.05,16,3,3,35,66,119,0,0.5063,0,4609,53
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ReadWriteListener.Status,0,24,118,0.7763,0,0,23,26,49,0,6,1,1,,23,246,750,0,3,1,118,0.5,0,0,2,2,2,152,,32,15,23,0,34,2,,20,0,0,1,1,0,1,1,1,1,2,2,2,,3.4706,0,125,2
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ReadWriteListener.Target,0,16,30,0.6667,0,0,8,25,33,0,5,1,1,,15,246,224,0,3,1,30,0,0,0,1,2,2,45,,13,11,8,0,15,1,,20,0,0,1,1,0,1,1,1,1,1,1,1,,2,0,44,1
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.ReadWriteListener.Type,0,26,68,0.5714,0,0,11,30,41,210,10,4,358,,22,245,4670,0,3,1,68,0.8333,0,0,3,5,215,119,,86,35,11,0,51,6,,20,0,0,1.83,6,0,2.83,12,2,1,6,6,17,,1.3333,0,441,11
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.StateListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.StateListener.StateEvent,0,13,17,0.2464,0,1,5,38,43,210,19,6,358,3,8,245,10299,0,0,0,17,0.6,0,0,2,5,215,69,42,98,44,2,3,52,3,1,28,1,0,1.2,2,1,1.8,3,2,2,4,19,9,1,0.3269,0,535,6
AsteroidOSSync,com.idevicesinc.sweetblue.BleDevice.WriteBuilder,0,7,71,0.4057,0,7,5,28,33,0,37,4,20,1,3,246,37124,0,0,0,68,1,0,0,3,5,7,175,15,182,45,5,0,107,9,0,11,0,0,1.25,2,1.44,2.5,6,2,1,9,23,40,0,0.6355,0,999,20
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig,0,30,339,0.7451,0,2,59,22,81,210,62,13,358,2,20,245,159142,5,1,1,339,0.75,0,0,1,5,215,455,17,377,104,51,8,116,1,1,13,1,0,1,1,0.25,1.5,3,3,3,2,11,6,2,196818,0,2526,4
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.AuthTransactionFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.BondFilter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.BondFilter.CharacteristicEvent,0,11,15,0.3488,0,1,3,23,26,210,13,7,358,2,4,245,2781,0,0,0,15,0.6667,0,0,3,5,215,43,11,45,27,3,0,28,4,0,13,1,0,1,1,0.5,1.33,3,2,2,5,13,8,0,0.5357,0,213,6
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.BondFilter.CharacteristicEventType,0,4,12,0.6316,0,0,3,23,26,0,0,0,0,,4,246,0,0,2,1,12,1,0,0,0,1,1,19,,4,4,3,0,7,0,,20,0,0,,,0,,,0,1,0,0,0,,1.7143,0,8,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.BondFilter.Please,0,6,25,0.3425,0,1,2,22,24,210,13,1,358,1,5,245,3617,0,0,0,25,0.7,0,0,3,5,215,73,6,62,20,2,0,48,9,0,11,0,0,1.3,2,0.7,1.1,2,1,2,9,10,11,0,0.5208,0,267,13
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.BondFilter.StateChangeEvent,0,6,3,0.2727,0,1,5,39,44,210,3,2,358,4,4,245,188,0,0,1,3,0,0,0,0,5,215,11,1,15,12,0,5,8,0,0,33,0,0,1,1,5,1,1,1,2,0,2,1,0,0.375,0,53,1
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.DefaultBondFilter,0,12,7,0.2188,0,0,0,17,17,210,14,12,358,1,1,245,2785,0,1,1,7,0.3333,0,0,2,5,215,32,13,41,27,0,0,25,3,0,11,0,0,1.67,3,0.67,2.33,5,2,1,3,12,7,0,0.28,0,194,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.InitTransactionFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceConfig.RefreshOption,0,3,11,0.6875,0,0,2,23,25,0,0,0,0,,3,246,0,0,2,1,11,1,0,0,0,1,1,16,,2,2,2,0,5,0,,20,0,0,,,0,,,0,1,0,0,0,,2.2,0,2,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceIterator,0,4,8,0.0714,2,3,7,25,32,210,62,3,358,1,1,245,73875,0,1,0,6,0.1111,0,0,1,5,215,112,17,206,53,7,0,104,5,0,12,1,0,2.78,9,0.56,6.67,18,2,1,4,18,60,0,0.0769,0,1179,25
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceOrigin,0,4,11,0.6875,0,0,2,23,25,0,0,0,0,,4,246,0,0,2,1,11,1,0,0,0,1,1,16,,2,2,2,0,5,0,,20,0,0,,,0,,,0,1,0,0,0,,2.2,0,2,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleDeviceState,0,28,125,0.5814,0,0,24,43,67,0,30,4,11,,24,246,32392,0,6,0.9167,125,0.2,0,0,2,5,5,215,,180,60,24,0,90,10,,20,0,0,2.5,9,0.8,3.8,16,1,2,10,14,38,,1.3889,0,1063,25
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager,28,173,923,0.3532,84,1,47,209,256,210,727,106,358,1,101,245,24439503,7,0,0.0213,867,0.7462,0,0,2,5,215,2613,3,3570,682,47,0,1705,195,0,10,1,0,1.7,2,0.89,3.11,4,5,6,112,428,671,0,0.8286,1,33606,368
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.AssertListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.AssertListener.AssertEvent,0,4,12,0.3243,0,1,3,22,25,210,8,3,358,2,2,245,1212,0,0,0,12,0.6,0,0,3,5,215,37,4,34,20,3,0,25,3,0,13,1,0,1,1,0.6,1.4,3,2,1,4,7,7,0,0.48,0,146,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.DiscoveryListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.DiscoveryListener.DiscoveryEvent,0,10,24,0.3636,0,1,2,27,29,210,20,7,358,2,4,245,6181,0,0,0,24,0.7,0,0,3,5,215,66,15,62,31,2,0,42,8,0,13,1,0,1,1,0.5,1.1,2,2,2,9,17,11,0,0.5714,0,307,10
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.DiscoveryListener.LifeCycle,0,4,22,0.7857,0,0,3,23,26,0,0,0,0,,4,246,0,0,2,1,22,1,0,0,0,1,1,28,,3,3,3,0,6,0,,20,0,0,,,0,,,0,2,0,0,0,,3.6667,0,4,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.NativeStateListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.NativeStateListener.NativeStateEvent,0,4,3,0.25,0,1,4,37,41,210,3,2,358,4,2,245,149,0,0,1,3,0,0,0,0,5,215,12,1,15,10,0,4,9,0,0,31,0,0,1,1,4,1,1,1,1,0,2,1,0,0.3333,0,49,1
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.ResetListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.ResetListener.Progress,0,2,7,0.6364,0,0,1,23,24,0,0,0,0,,2,246,0,0,2,1,7,1,0,0,0,1,1,11,,3,3,1,0,4,0,,20,0,0,,,0,,,0,1,0,0,0,,1.75,0,4,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.ResetListener.ResetEvent,0,6,9,0.3,0,1,2,21,23,210,7,4,358,2,3,245,769,0,0,0,9,0.5,0,0,2,5,215,30,3,25,16,2,0,21,2,0,13,1,0,1,1,0.5,1.25,2,2,1,3,6,5,0,0.4286,0,100,4
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.StateListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.StateListener.StateEvent,0,9,6,0.2222,0,1,4,36,40,210,9,4,358,3,6,245,1754,0,0,0,6,0.3333,0,0,1,5,215,27,12,41,27,1,3,21,1,1,28,1,0,1,1,1.33,1.33,2,2,2,2,11,4,1,0.2857,0,194,3
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.UhOhListener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.UhOhListener.Remedy,0,2,15,0.7143,0,0,3,23,26,0,0,0,0,,2,252,0,0,2,1,15,1,0,0,0,1,1,21,,3,3,3,0,6,0,,20,0,0,,,0,,,0,1,0,0,0,,2.5,0,4,0
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.UhOhListener.UhOh,0,26,105,0.7343,0,0,20,24,44,0,5,1,1,,25,251,572,0,2,1,104,1,0,0,1,2,2,143,,26,16,20,0,38,1,,20,0,0,3,3,0,5,5,1,1,1,2,5,,2.7632,0,104,3
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.UhOhListener.UhOhEvent,0,7,12,0.3429,0,1,2,22,24,210,8,5,358,2,2,245,1141,0,0,0,12,0.6,0,0,2,5,215,35,6,31,19,2,0,23,3,0,13,1,0,1,1,0.4,1.2,2,2,1,4,8,6,0,0.5217,0,131,5
AsteroidOSSync,com.idevicesinc.sweetblue.BleManager.UpdateRunnable,0,2,3,0.075,2,2,3,18,21,210,18,2,358,1,1,245,5763,0,1,0,0,0,0,0,1,5,215,40,3,61,34,3,0,37,3,0,11,0,0,1.6,4,0.4,2.4,9,1,1,1,8,12,0,0.0811,0,310,8
